,Years 1,Years 2,Years 3,Years 4,Years 5,Years 6,Years 7,Years 8,Years 9,Years 10,Years 11,Years 12,Years 13,Years 14,Years 15,Years 16,Years 17,Years 18,Years 19,Years 20,Years 21,Years 22,Years 23,Years 24,Years 25,Years 26,Years 27,Years 28,Years 29,Years 30,Years 31
Sample No. 618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.689529698355123,0.78763763697492,0.805188206957188,0.828969448631629,0.751488440357149,0.788111463341862,0.72083163153287,0.856476377602667
Sample No. 619,1,1,1,1,1,1,1,1,0.768862336479593,0.798085444270633,0.797808906146325,0.756907701284159,0.763694788854569,0.803218168824911,0.785009556509554,0.849991558851674,0.874502953373827,0.916132447909564,0.901288819446229,0.919000348774716,0.932593461479992,0.965348599087447,0.921118815727532,0.971784022264183,0.951866998039186,0.966011675428599,0.968599716052413,0.928086869232357,1,1,1
Sample No. 620,1,0.737957921066787,0.822155916471034,0.738694879681803,0.749178373139817,0.754162972910795,0.7985029410352,0.760036512488965,0.853624454285018,0.905873756654561,0.849905055071227,0.852334664322436,0.85998095516488,0.98297951484099,0.995488629452884,0.929334277641028,0.952052103374153,0.929529435243458,0.985714357402176,0.988884287886322,0.987267490457743,1,1,1,1,1,1,1,1,1,1
Sample No. 621,1,1,1,1,1,1,1,1,1,1,1,1,0.730820249604527,0.734462579154875,0.776733104315586,0.743298070483375,0.830521705817897,0.761862657162361,0.801967452421319,0.914539433689788,0.889566912209615,0.908508598380722,0.852677461016923,0.846528461255133,0.982525643464178,0.994639278296381,0.957559896763414,0.994646428022534,0.92066882122308,0.995938916765153,0.975559904295951
Sample No. 622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.688977831545286,0.811971332925837,0.80987549203122,0.713096452820115,0.694888049458619,0.823817460822407,0.825830571250059,0.917714532306418,0.8383038885938,0.854016046569683
Sample No. 623,1,0.780339858798776,0.780017148960847,0.772203557089902,0.763417886082549,0.818732005522121,0.713223296789453,0.75335960021615,0.837308309492655,0.909013042835519,0.887901527673937,0.844756678595208,0.919448579023592,0.921583120785654,0.992517475895584,0.959841758906841,0.946366566475481,0.934380036704242,0.989332040511072,0.920873693451285,0.981608987152576,1,1,1,1,1,1,1,1,1,1
Sample No. 624,1,1,1,1,1,0.686751338433474,0.807690228208899,0.732864273783285,0.762143071707338,0.831028315973468,0.706028446323704,0.753298633884639,0.884002772191539,0.8524831254296,0.838195671088062,0.84087676125858,0.873301555377431,0.968066981825978,0.987550849616528,0.99010107126087,0.99289525186643,0.967148191835731,0.983776104710996,0.930162942688912,0.947185515705496,1,1,1,1,1,1
Sample No. 625,1,1,1,1,0.731887068239972,0.734674037249293,0.734317391669843,0.757689002891071,0.804342642800417,0.751984302153811,0.752859987028874,0.906356298397295,0.892399331693538,0.88026151794754,0.91140309901163,0.873673655289225,0.956299072448164,0.962248829454184,0.986606687456369,0.998086194787174,0.981800845377147,0.933418970257044,0.933309288024902,0.989949474874884,1,1,1,1,1,1,1
Sample No. 626,1,1,0.700643920806702,0.78544314743625,0.688919002179988,0.706761368528474,0.766303334910423,0.777606006643269,0.73471274997713,0.864947599650361,0.878281338012777,0.903549694842659,0.836800494138151,0.876358334565535,0.986238060444593,0.934821497313678,0.92229167515412,0.922067071124911,0.990343693252653,0.985394044201821,0.960129885077477,0.966479763258249,1,1,1,1,1,1,1,1,1
Sample No. 627,1,1,1,1,1,1,1,1,1,1,1,0.688399644965772,0.806453611423727,0.768109872321598,0.722270606319886,0.731180524582975,0.715409814754035,0.802966997412965,0.859773844009265,0.844039405621588,0.86002861685399,0.853317471845075,0.900661224029958,0.965618677102029,0.984570224899799,0.954903851505369,0.999150373823941,0.9530282994546,0.931155677158386,0.991157573610544,0.954311674945056
Sample No. 628,1,1,1,1,1,1,1,1,1,1,1,1,0.806739708340261,0.779540291104,0.812260834396817,0.800653820719104,0.823869937857613,0.798915126257576,0.719507320203353,0.878777396211401,0.868441945582628,0.838870405414142,0.883300478732213,0.857260925544426,0.929871635884047,0.936322955396026,0.947308915108442,0.981096926610917,0.920467412136495,0.924446643497795,0.941664215158671
Sample No. 629,1,1,1,1,1,1,1,1,0.800631789200939,0.702341372567695,0.806585378189571,0.735376360024326,0.731673115411773,0.828420495825354,0.69746888473304,0.870048715156503,0.859497297964059,0.857844665801153,0.892348968117498,0.880518638937734,0.975453632101417,0.971042673811316,0.988287084009498,0.999264288768172,0.979500196948648,0.973234354611486,0.97471512414515,0.971083805151284,1,1,1
Sample No. 630,1,1,1,1,1,1,1,0.760401963572018,0.706978266128805,0.753447022453416,0.7386259595179,0.720677829616703,0.831244653732516,0.822082885612268,0.879106925107539,0.888690206784755,0.849894801966846,0.890530106140301,0.896354706560262,0.9543481535092,0.932752459235489,0.965198204293847,0.946700606364757,0.979332116171718,0.92194350708276,0.936430232655257,0.990954237822443,1,1,1,1
Sample No. 631,1,1,1,1,0.811721822981723,0.783209559567273,0.765398351581767,0.710562825541943,0.76162246642774,0.749458212371916,0.686393140071537,0.848363963260315,0.869631189459004,0.904166014654562,0.86583023426868,0.849514534611255,0.971512163765728,0.940057081505656,0.977878508921713,0.935649415142834,0.986358564421535,0.940913089178503,0.953222192768008,0.982832970824093,1,1,1,1,1,1,1
Sample No. 632,1,1,1,1,1,1,1,0.765239488043822,0.784777774849441,0.757133608138189,0.705735330890399,0.692046668800991,0.713694481669459,0.832537762868684,0.893107795650139,0.869405760413967,0.857927720744163,0.914808315043338,0.867083332927898,0.958485436886549,0.929091863632202,0.934922935087234,0.935901773329824,0.989858848135918,0.943602610267699,0.939085131119937,0.950581892002374,1,1,1,1
Sample No. 633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.769578334853519,0.710558932252694,0.832756647503935,0.786892335432582,0.738524261153303,0.718689120341092,0.824824393064715,0.875995435139164,0.903561399525031,0.846361960917711,0.857684691834263,0.847955939218402,0.941742543019354,0.991981973834336,0.952966286484152,0.963008824102581
Sample No. 634,1,1,1,1,1,1,1,1,1,1,1,0.765533925687429,0.781043066842481,0.771777644021437,0.770834211156703,0.825281332585961,0.735995193979703,0.828210423084907,0.906602269285358,0.884656678192318,0.870523164127022,0.902437368562445,0.869601795219816,0.97443254834041,0.954963091667742,0.958066028039902,0.986003798972815,0.925430352464318,0.936127581745386,0.93116005288437,0.974364863764495
Sample No. 635,1,1,1,1,1,0.763110703720245,0.721237754997797,0.82511005964037,0.833406788740773,0.829829129589722,0.774346249470487,0.699715914974455,0.869227104665712,0.909025487173349,0.872113225787878,0.84102337560337,0.863038080525585,0.997443226799369,0.924585008639842,0.952530763708055,0.959173354841769,0.969930956382304,0.972396214287728,0.980148633122444,0.934560591764748,1,1,1,1,1,1
Sample No. 636,1,1,1,1,1,1,1,1,0.820018205979373,0.719385353523772,0.709253983398899,0.743532941189129,0.758285907692276,0.72563303953642,0.809663150100037,0.843544306966476,0.901222851485014,0.877538262448274,0.86808995145373,0.874157483542338,0.978357025962323,0.939872059393674,0.962031391486526,0.999982940591872,0.931435670889914,0.99856139741838,0.986388086564839,0.97024170588702,1,1,1
Sample No. 637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.816965060624294,0.79728512758296,0.810387740483507,0.805461713521741,0.762113605545834,0.814579055983573,0.756231759815942,0.83797819662001,0.856860201637261,0.873555505367927,0.898332037866116,0.890490420737304,0.951266209930182,0.948099535312504,0.975627628359944,0.986208635400981
Sample No. 638,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.77941593348654,0.832908241941128,0.778128260259051,0.704175517313648,0.777671861580107,0.729185097142123,0.721858266416471,0.840928703401238,0.905263719288632,0.84587937143445,0.900070998708718,0.889573156107217,0.920646815095097,0.947771635036916,0.959969359021634
